id,AutoInstall,Category,Description,DirectDownloadLink,HomePage,Icon,InstallParameters,Name,OSArch,OSVersion,PackageName,Selected,SoftwareType,SoftwareVersion,User
69,NO,xJBhIHBoxrDGoW5nIHRp4buHbg|TXVsdGlNZWRpYQ,UG90UGxheWVyIGzDoCBt4buZdCBwaOG6p24gbeG7gW0gbmdoZSBuaOG6oWMsIGjhu5cgdHLhu6MgcGjDoXQgdmlkZW8gxJFhIHBoxrDGoW5nIHRp4buHbiDEkcaw4bujYyBwaMOhdCB0cmnhu4NuIMSR4buZYyBxdXnhu4FuIGNobyBtw6F5IHTDrW5oIFdpbmRvd3M|UG90UGxheWVyIGlzIGEgbXVzaWMgcGxheWVyIHNvZnR3YXJlIHRoYXQgc3VwcG9ydHMgbXVsdGltZWRpYSB2aWRlbyBwbGF5YmFjayBkZXZlbG9wZWQgZXhjbHVzaXZlbHkgZm9yIFdpbmRvd3MgY29tcHV0ZXJz,https://t1.daumcdn.net/potplayer/PotPlayer/Version/Latest/PotPlayerSetup64.exe,https://potplayer.daum.net/,https://t1.daumcdn.net/potplayer/main/img/favicon.ico,/S,PotPlayer 64Bit,X64|,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,PotPlayerSetup64.exe,NO,Installer,1,Admin
70,NO,S2jDtGkgcGjhu6VjIGThu68gbGnhu4d1|RGF0YSByZWNvdmVy,UGjhuqduIG3hu4FtIGtow7RpIHBo4bulYyB04buHcCB2xrDhu6N0IHRy4buZaS4gUmVjdXZhIGPDsyB0aOG7gyBraMO0aSBwaOG7pWMg4bqjbmgsIG5o4bqhYywgdMOgaSBsaeG7h3UsIHZpZGVvLCBlbWFpbCBoYXkgYuG6pXQga+G7syBsb+G6oWkgdOG7h3AgbsOgbyBi4bqhbiDEkcOjIGzDoG0gbeG6pXQ|T3V0c3RhbmRpbmcgZmlsZSByZWNvdmVyeSBzb2Z0d2FyZS4gUmVjdXZhIGNhbiByZWNvdmVyIHBob3RvcywgbXVzaWMsIGRvY3VtZW50cywgdmlkZW9zLCBlbWFpbHMgb3IgYW55IG90aGVyIHR5cGUgb2YgZmlsZSB5b3UndmUgbG9zdA,https://download.ccleaner.com/rcsetup153.exe,https://www.ccleaner.com/vi-vn/recuva/download,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/recuva.ico,/S,Recuva,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,rcsetup153.exe,NO,Installer,1.53.2096,Admin
71,NO,S2jDtGkgcGjhu6VjIGThu68gbGnhu4d1|RGF0YSByZWNvdmVy,UHVyYW4gRmlsZSBSZWNvdmVyeSBjw7MgdGjhu4MgxJHGsOG7o2Mgc+G7rSBk4bulbmcgxJHhu4Mga2jDtGkgcGjhu6VjIGPDoWMgdOG6rXAgdGluL3Bow6JuIHbDuW5nIGLhu4sgeMOzYS9i4buLIG3huqV0|UHVyYW4gRmlsZSBSZWNvdmVyeSBjYW4gYmUgdXNlZCB0byByZWNvdmVyIGRlbGV0ZWQvbG9zdCBmaWxlcy9wYXJ0aXRpb25z,https://www.puransoftware.com/downloads/PuranFileRecoveryX86.zip,https://www.puransoftware.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/FileRecoveryBanner.ico,,Puran File Recovery,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,PuranFileRecoveryX86.zip,NO,Portable,1,Admin
72,NO,S2jDtGkgcGjhu6VjIGThu68gbGnhu4d1|RGF0YSByZWNvdmVy,V2lzZSBEYXRhIFJlY292ZXJ5IGzDoCB0aeG7h24gw61jaCBraMO0aSBwaOG7pWMgdOG7h3AgdsOgIGThu68gbGnhu4d1IGNobyBwaMOpcCBi4bqhbiBraMO0aSBwaOG7pWMgY8OhYyB04buHcCB2w6AgdGjGsCBt4bulYyDEkcOjIGLhu4sgeMOzYSB2w6AgxJHDoW5oIGThuqV1IGzDoCBkdW5nIGzGsOG7o25nIHRy4buRbmcuIE7DsyBob+G6oXQgxJHhu5luZyB0csOqbiBjw6FjIOG7lSBj4bupbmcgY+G7pWMgYuG7mSwg4buVIGZsYXNoIGRpIMSR4buZbmcsIHRo4bq7IG5o4bubIHbDoCBjw6FjIOG7lSDEkcSpYSBraMOhYyB0csOqbiBo4buHIHRo4buRbmcgY+G7p2EgYuG6oW4uIFNhdSBraGkgcXXDqXQg4buVIMSRxKlhIGPhu6dhIGLhuqFuLCBnaWFvIGRp4buHbiBz4bq9IGxp4buHdCBrw6ogY8OhYyBmaWxlIGPDsyB0aOG7gyBraMO0aSBwaOG7pWMgxJHGsOG7o2MgdsOgIGto4bqjIG7Eg25nIGPDsyB0aOG7gyBraMO0aSBwaOG7pWMgdG/DoG4gYuG7mSBmaWxlIMSRw7Mu|V2lzZSBEYXRhIFJlY292ZXJ5IGlzIGEgZmlsZSBhbmQgZGF0YSByZWNvdmVyeSB1dGlsaXR5IGFsbG93aW5nIHlvdSB0byByZWNvdmVyIGZpbGVzIGFuZCBmb2xkZXJzIHRoYXQgaGF2ZSBiZWVuIGRlbGV0ZWQgYW5kIG1hcmtlZCBhcyBmcmVlIHNwYWNlLiBJdCB3b3JrcyBvbiBsb2NhbCBoYXJkIGRyaXZlcywgcmVtb3ZhYmxlIGZsYXNoIGRyaXZlcywgbWVtb3J5IGNhcmRzIGFuZCBvdGhlciBkcml2ZXMgb24geW91ciBzeXN0ZW0uIEFmdGVyIHNjYW5uaW5nIHlvdXIgZHJpdmUsIHRoZSBpbnRlcmZhY2Ugd2lsbCBsaXN0IHRoZSBmaWxlcyB0aGF0IGNhbiBiZSByZWNvdmVyZWQgYW5kIHRoZSBsaWtlbGlob29kIG9mIGJlaW5nIGFibGUgdG8gcmVjb3ZlciB0aGUgZW50aXJlIGZpbGUu,https://portableapps.com/redir2/?a=WiseDataRecoveryPortable&s=s&d=pa&f=WiseDataRecoveryPortable_6.1.6.paf.exe,https://portableapps.com,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/Wise-Data-Recovery-Free.ico,,Wise Data Recovery,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WiseDataRecoveryPortable_6.1.6.paf.exe,NO,Portable,6.1.6,Admin
73,NO,UXXhuqNuIGzDvSBwaMOibiB2w7luZw|UGFydGl0aW9uIG1hbmFnZW1lbnQ,TWFjcm9yaXQgUGFydGl0aW9uIEV4cGVydCBGcmVlIEVkaXRpb24gbMOgIG3hu5l0IGNoxrDGoW5nIHRyw6xuaCBwaMOibiB2w7luZyBtaeG7hW4gcGjDrSBt4bqhbmggbeG6vSBjaG8gcGjDqXAgYuG6oW4gbeG7nyBy4buZbmcsIHThuqFvIHbDoCDEkeG7i25oIGThuqFuZyBwaMOibiB2w7luZywga2jhuq9jIHBo4bulYyBz4buxIGPhu5Ega2jDtG5nIGdpYW4g4buVIMSRxKlhIHRo4bqlcCwgcXXhuqNuIGzDvSBraMO0bmcgZ2lhbiDhu5UgxJHEqWEgZOG7hSBkw6BuZyB0csOqbiDEkcSpYSBNQlIgdsOgIEdQVCAoYuG6o25nIHBow6JuIHbDuW5nIEdVSUQp|TWFjcm9yaXQgUGFydGl0aW9uIEV4cGVydCBGcmVlIEVkaXRpb24gaXMgYSBwb3dlcmZ1bCBmcmVlIHBhcnRpdGlvbiBwcm9ncmFtIHdoaWNoIGFsbG93cyB5b3UgdG8gZXh0ZW5kLCBjcmVhdGUgYW5kIGZvcm1hdCBwYXJ0aXRpb24sIGZpeCBsb3cgZGlzayBzcGFjZSBwcm9ibGVtLCBtYW5hZ2UgZGlzayBzcGFjZSBlYXNpbHkgb24gTUJSIGFuZCBHUFQgKEdVSUQgcGFydGl0aW9uIHRhYmxlKSBkaXNr,https://disk-tool.com/download/mde/mde-free-portable.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Macrorit Partition Expert Free Edition/Macrorit Partition Expert Free Edition.a3x,https://macrorit.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/macrorit-partition-expert.ico,,Macrorit Partition Expert Free Edition,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,mde-free-portable.zip,NO,Portable,8.1.3,Admin
74,NO,UXXDqXQgdsOgIGtp4buDbSB0cmEg4buVIGPhu6luZw|U2NhbiBhbmQgY2hlY2sgaGFyZCBkcml2ZQ,TWFjcm9yaXQgRGlzayBTY2FubmVyIGzDoCBjw7RuZyBj4bulIGtp4buDbSB0cmEgYuG7gSBt4bq3dCDEkcSpYSBkaSDEkeG7mW5nIHbDoCBjw7RuZyBj4bulIGNo4bqpbiDEkW/DoW4gdMOsbmggdHLhuqFuZyDhu5UgY+G7qW5nLCBjdW5nIGPhuqVwIGNobyBi4bqhbiBjw6FjIHTDuXkgY2jhu41uIHbDoCBoaeG7h3Ugc3XhuqV0IHThu5F0IGjGoW4gc28gduG7m2kgdHLDrG5oIHF1w6l0IMSRxKlhIGfhu5FjIGPhu6dhIFdpbmRvd3M|TWFjcm9yaXQgRGlzayBTY2FubmVyIGlzIHBvcnRhYmxlIGRpc2sgc3VyZmFjZSB0ZXN0IGFuZCBoYXJkIGRyaXZlIGhlYWx0aCBkaWFnbm9zdGljIHRvb2wsIHdoaWNoIHByb3ZpZGVzIHlvdSBiZXR0ZXIgb3B0aW9ucyBhbmQgcGVyZm9ybWFuY2UgdGhhbiBXaW5kb3dzIG5hdGl2ZSBkaXNrIHNjYW5uZXI,https://disk-tool.com/download/mscanner/mscanner-free-portable.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Macrorit Disk Scanner Free Edition/Macrorit Disk Scanner Free Edition.a3x,https://macrorit.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/macrorit-disk-scanner.ico,,Macrorit Disk Scanner Free Edition,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,mscanner-free-portable.zip,NO,Portable,6.7.2,Admin
75,NO,UGjhuqduIG3hu4FtIHbEg24gcGjDsm5n|T2ZmaWNl,TWFuZyDEkeG6v24ga2jhuqMgbsSDbmcgZHV54buHdCwgxJHhu41jLCBjaOG7iW5oIHPhu61hIHbDoCBxdeG6o24gbMO9IHTDoGkgbGnhu4d1IHRoZW8gdGjhursgdHJvbmcgTWljcm9zb2Z0IE9mZmljZSAyMDIxLCAyMDE5LCAyMDE2LCAyMDEzLCAyMDEwLCAyMDA3LCAyMDAzIHbDoCBPZmZpY2UgMzY1|QnJpbmdzIHRhYmJlZCBicm93c2luZywgcmVhZGluZywgZWRpdGluZywgYW5kIG1hbmFnaW5nIGRvY3VtZW50cyBpbiBNaWNyb3NvZnQgT2ZmaWNlIDIwMjEsIDIwMTksIDIwMTYsIDIwMTMsIDIwMTAsIDIwMDcsIDIwMDMgYW5kIE9mZmljZSAzNjU,https://download.extendoffice.com/downloads/SetupOfficeTab.msi?_gl=1*1dayydg*_ga*NTk1MDA0MjguMTcxMTk5MDkzOA..*_ga_BB4S5022BF*MTcxMTk5MDkzNy4xLjEuMTcxMTk5MDk4OS44LjAuMA..,https://www.extendoffice.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/office-tab-logo.ico,/quiet /norestart,Office Tab,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,SetupOfficeTab.msi,NO,Installer,15,Admin
76,NO,UGjhuqduIG3hu4FtIHbEg24gcGjDsm5n|T2ZmaWNl,TGlicmVPZmZpY2UgbMOgIG3hu5l0IGLhu5kg4bupbmcgZOG7pW5nIHbEg24gcGjDsm5nIGdp4buRbmcgbmjGsCBNaWNyb3NvZnQgT2ZmaWNlIHbhu5tpIG5o4buvbmcgY8O0bmcgY+G7pSwgY2jhu6ljIG7Eg25nIG3huqFuaCBt4bq9LCBnaWFvIGRp4buHbiDEkeG6uXAsIGNo4bqheSBtxrDhu6N0IG3DoCwgaG/DoG4gdG/DoG4gbWnhu4VuIHBow60|TGlicmVPZmZpY2UgaXMgYW4gb2ZmaWNlIGFwcGxpY2F0aW9uIHN1aXRlIHNpbWlsYXIgdG8gTWljcm9zb2Z0IE9mZmljZSB3aXRoIHBvd2VyZnVsIHRvb2xzIGFuZCBmdW5jdGlvbnMsIGJlYXV0aWZ1bCBpbnRlcmZhY2UsIHNtb290aCBydW5uaW5nLCBhbmQgY29tcGxldGVseSBmcmVl,https://download.documentfoundation.org/libreoffice/stable/24.2.2/win/x86/LibreOffice_24.2.2_Win_x86.msi,https://www.libreoffice.org/,https://www.libreoffice.org/themes/libreofficenew/favicon.ico,/qn /norestart,LibreOffice 32Bit,X86|,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,LibreOffice_24.2.2_Win_x86.msi,NO,Installer,24.2.2,Admin
77,NO,UGjhuqduIG3hu4FtIHbEg24gcGjDsm5n|T2ZmaWNl,TGlicmVPZmZpY2UgbMOgIG3hu5l0IGLhu5kg4bupbmcgZOG7pW5nIHbEg24gcGjDsm5nIGdp4buRbmcgbmjGsCBNaWNyb3NvZnQgT2ZmaWNlIHbhu5tpIG5o4buvbmcgY8O0bmcgY+G7pSwgY2jhu6ljIG7Eg25nIG3huqFuaCBt4bq9LCBnaWFvIGRp4buHbiDEkeG6uXAsIGNo4bqheSBtxrDhu6N0IG3DoCwgaG/DoG4gdG/DoG4gbWnhu4VuIHBow60|TGlicmVPZmZpY2UgaXMgYW4gb2ZmaWNlIGFwcGxpY2F0aW9uIHN1aXRlIHNpbWlsYXIgdG8gTWljcm9zb2Z0IE9mZmljZSB3aXRoIHBvd2VyZnVsIHRvb2xzIGFuZCBmdW5jdGlvbnMsIGJlYXV0aWZ1bCBpbnRlcmZhY2UsIHNtb290aCBydW5uaW5nLCBhbmQgY29tcGxldGVseSBmcmVl,https://download.documentfoundation.org/libreoffice/stable/24.2.2/win/x86_64/LibreOffice_24.2.2_Win_x86-64.msi,https://www.libreoffice.org/,https://www.libreoffice.org/themes/libreofficenew/favicon.ico,/qn /norestart,LibreOffice 64Bit,X64|,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,LibreOffice_24.2.2_Win_x86-64.msi,NO,Installer,24.2.2,Admin
78,NO,Q2jEg20gc8OzYyBo4buHIHRo4buRbmc|U3lzdGVtIGNhcmU,QWR2YW5jZWQgU3lzdGVtQ2FyZSBsw6AgdGnhu4duIMOtY2ggUEMgdOG6pXQgY+G6oyB0cm9uZyBt4buZdCB0dXnhu4d0IHbhu51pIGPDsyB0aOG7gyBxdcOpdCwgc+G7rWEgY2jhu69hIHbDoCB04buRaSDGsHUgaMOzYSBuaGnhu4F1IGtow61hIGPhuqFuaCB0cm9uZyBo4buHIHRo4buRbmcgY+G7p2EgYuG6oW4|QWR2YW5jZWQgU3lzdGVtQ2FyZSBsw6AgdGnhu4duIMOtY2ggUEMgdOG6pXQgY+G6oyB0cm9uZyBt4buZdCB0dXnhu4d0IHbhu51pIGPDsyB0aOG7gyBxdcOpdCwgc+G7rWEgY2jhu69hIHbDoCB04buRaSDGsHUgaMOzYSBuaGnhu4F1IGtow61hIGPhuqFuaCB0cm9uZyBo4buHIHRo4buRbmcgY+G7p2EgYuG6oW4,https://cdn.iobit.com/dl/advanced-systemcare-setup.exe,https://www.iobit.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/Advanced-system-care.ico,/VERYSILENT /NORESTART,Advanced SystemCare Free,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,advanced-systemcare-setup.exe,NO,Installer,17.3.0,Admin
79,NO,Q2jEg20gc8OzYyBo4buHIHRo4buRbmc|U3lzdGVtIGNhcmU,ROG7jW4gZOG6uXAgY8OhYyBt4bulYyDEkcSDbmcga8O9IGtow7RuZyBo4bujcCBs4buHLCBz4butYSBs4buXaSDEkcSDbmcga8O9IFdpbmRvd3MsIGNo4buRbmcgcGjDom4gbeG6o25oIHPhu5UgxJHEg25nIGvDvSBXaW5kb3dzIHbDoCBnaeG7ryBjaG8gUEMgY+G7p2EgYuG6oW4gxJHhuqF0IGhp4buHdSBzdeG6pXQgY2FvIG5o4bqldC4|Q2xlYW4gdGhlIGludmFsaWQgcmVnaXN0cnkgZW50cmllcywgZml4IFdpbmRvd3MgcmVnaXN0cnkgZXJyb3JzLCBkZWZyYWdtZW50IFdpbmRvd3MgcmVnaXN0cnksIGFuZCBrZWVwIHlvdXIgUEMgYXQgcGVhayBwZXJmb3JtYW5jZS4,https://www.wisecleaner.com/index.php?r=download-product/latest-version&product=wise-registry-cleaner,https://www.wisecleaner.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/wiseregistrycleaner_icon.ico,/VERYSILENT /NORESTART,Wise Registry Cleaner,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WRCFree_11.1.3.718.exe,NO,Installer,11.1.3,Admin
80,NO,Q2jEg20gc8OzYyBo4buHIHRo4buRbmc|U3lzdGVtIGNhcmU,QuG6oW4gY8OzIHRo4buDIHPhu60gZOG7pW5nIGPDtG5nIGPhu6Ugbmjhu48gdsOgIGfhu41uIG7DoHkgxJHhu4MgeMOzYSDhu6luZyBk4bulbmcgKOG7qW5nIGThu6VuZyBj4bunYSBiw6puIHRo4bupIGJhLCDhu6luZyBk4bulbmcgdMOtY2ggaOG7o3Agc+G6tW4gdHJvbmcgV2luZG93cyB2w6AgVVdQIMSRxrDhu6NjIGPDoGkgxJHhurd0IHThu6sgV2luZG93cyBTdG9yZSkga2jhu49pIFBDIGPhu6dhIG3DrG5oLCBuZ2F5IGPhuqMga2hpIGNow7puZyBraMO0bmcgxJHGsOG7o2MgbGnhu4d0IGvDqiB0cm9uZyBC4bqjbmcgxJFp4buBdSBraGnhu4NuLg|WW91IGNhbiB1c2UgdGhpcyBzbWFsbCBhbmQgY2xlYW4gdG9vbCB0byByZW1vdmUgYXBwcyAodGhpcmQtcGFydHkgYXBwcywgV2luZG93cyBidWlsdC1pbiBhcHBzLCBhbmQgVVdQIGluc3RhbGxlZCBmcm9tIFdpbmRvd3MgU3RvcmUpIGZyb20geW91ciBQQywgZXZlbiBpZiB0aGV5IGFyZSBub3QgbGlzdGVkIGluIHRoZSBDb250cm9sIFBhbmVsLg,https://www.wisecleaner.com/index.php?r=download-product/latest-version&product=wise-program-uninstaller,https://www.wisecleaner.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/wiseuninstaller_icon.ico,/VERYSILENT /NORESTART,Wise Program Uninstaller,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WPUSetup_3.1.9.263.exe,NO,Installer,3.1.9,Admin
81,NO,Q2jEg20gc8OzYyBo4buHIHRo4buRbmc|U3lzdGVtIGNhcmU,ROG7jW4gZOG6uXAgY8OhYyB04bqtcCB0aW4gcsOhYyB2w7QgZOG7pW5nIHbDoCBs4buXaSB0aOG7nWksIGThuqV1IHbhur90IHRyw6xuaCBkdXnhu4d0LCBjb29raWUgdsOgIGzhu4tjaCBz4butLiBHaeG6o2kgcGjDs25nIGR1bmcgbMaw4bujbmcg4buVIMSRxKlhLCBi4bqjbyB24buHIHF1eeG7gW4gcmnDqm5nIHTGsCBj4bunYSBi4bqhbiB2w6AgZ2nDunAgUEMgY2jhuqF5IG5oYW5oIGjGoW4u|Q2xlYW4gdXNlbGVzcyBhbmQgb3V0ZGF0ZWQganVuayBmaWxlcywgYnJvd3NlciB0cmFjZXMsIGNvb2tpZXMsIGFuZCBoaXN0b3J5LiBGcmVlIHVwIHlvdXIgZGlzayBzcGFjZSwgcHJvdGVjdCB5b3VyIHByaXZhY3ksIGFuZCBtYWtlIHlvdXIgUEMgcnVuIGZhc3Rlci4,https://www.wisecleaner.com/index.php?r=download-product/latest-version&product=wise-disk-cleaner,https://www.wisecleaner.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/WiseDiskCleaner.ico,/VERYSILENT /NORESTART,Wise Disk Cleaner,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WDCFree_11.0.9.823.exe,NO,Installer,11.0.9,Admin
82,NO,Q2jEg20gc8OzYyBo4buHIHRo4buRbmc|U3lzdGVtIGNhcmU,TWnhu4VuIHBow60gZOG7jW4gZOG6uXAg4buVIMSRxKlhIHbDoCBraOG6r2MgcGjhu6VjIGPDoWMgc+G7sSBj4buRIHbhu4EgxJHEg25nIGvDvSB0csOqbiBQQyBj4bunYSBi4bqhbi4gQuG6o28gduG7hyBxdXnhu4FuIHJpw6puZyB0xrAgY+G7p2EgYuG6oW4gdsOgIGzDoG0gY2hvIFBDIGPhu6dhIGLhuqFuIGFuIHRvw6BuIGjGoW4uIEN1bmcgY+G6pXAgZ2nhuqNpIHBow6FwIHThu5F0IGjGoW4gxJHhu4MgdOG7kWkgxrB1IGjDs2EgdsOgIHTEg25nIHThu5FjIG3DoXkgdMOtbmggY+G7p2EgYuG6oW4h|RnJlZSB0byBjbGVhbiB1cCBkaXNrIGFuZCBmaXggcmVnaXN0cnkgcHJvYmxlbXMgb24geW91ciBQQy4gUHJvdGVjdCB5b3VyIHByaXZhY3kgYW5kIG1ha2UgeW91ciBQQyBtb3JlIHNlY3VyZS4gUHJvdmlkZSBhIGJldHRlciBzb2x1dGlvbiBmb3Igb3B0aW1pemluZyBhbmQgYWNjZWxlcmF0aW5nIHlvdXIgY29tcHV0ZXIh,https://www.wisecleaner.com/index.php?r=download-product/latest-version&product=wise-care-365,https://www.wisecleaner.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/wisecare365_icon.ico,/VERYSILENT /NORESTART,Wise Care 365,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WiseCare365_6.6.6.636.exe,NO,Installer,6.6.6,Admin
83,NO,VGnhu4duIMOtY2g|VXRpbGl0aWVz,4bqobiwgbcOjIGjDs2EgaG/hurdjIGtow7NhIGPDoWMgdOG7h3AgY8OhIG5ow6JuLCDhuqNuaCwgdmlkZW8gdsOgIGThu68gbGnhu4d1IHJpw6puZyB0xrAgcXVhbiB0cuG7jW5nIGtow6FjIHRyw6puIFBDIHbDoCBtw6F5IHTDrW5oIHjDoWNoIHRheSBXaW5kb3dzLiBC4bqjbyB24buHIGNo4buRbmcgbOG6oWkgdmnhu4djIMSR4buNYywgdmnhur90LCDEkeG7lWkgdMOqbiB2w6AgeMOzYSB0csOhaSBwaMOpcC4|SGlkZSwgZW5jcnlwdCwgb3IgbG9jayB5b3VyIHBlcnNvbmFsIGZpbGVzLCBwaG90b3MsIHZpZGVvcywgYW5kIG90aGVyIGltcG9ydGFudCBwcml2YXRlIGRhdGEgb24gV2luZG93cyBQQ3MgYW5kIGxhcHRvcHMuIFByb3RlY3RzIGFnYWluc3QgdW5hdXRob3JpemVkIHJlYWRpbmcsIHdyaXRpbmcsIHJlbmFtaW5nLCBhbmQgZGVsZXRpb24u,https://www.wisecleaner.com/index.php?r=download-product/latest-version&product=wise-folder-hider,https://www.wisecleaner.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/wisefolderhider.ico,/VERYSILENT /NORESTART,Wise Folder Hider,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WFHSetup_5.0.5.235.exe,NO,Installer,5.0.5,Admin
84,NO,VGnhu4duIMOtY2g|VXRpbGl0aWVz,xJDDs25nIGPDoWMgcGjhuqduIGto4bufaSDEkeG7mW5nLCBnaeG6o2kgcGjDs25nIGLhu5kgbmjhu5sgdsOgIHRpbmggY2jhu4luaCBt4bqhbmcgxJHhu4MgZ2nhu68gY2hvIFBDIGPhu6dhIGLhuqFuIGx1w7RuIGPDsyBIaeG7h3Ugc3XhuqV0IHRyw7IgY2jGoWkgY2FvIG5o4bqldC4|Q2xvc2Ugc3RhcnR1cHMsIGZyZWUgdXAgbWVtb3J5IGFuZCB0dW5ldXAgbmV0d29yayB0byBrZWVwIHlvdXIgUEMgaW4gdG9wIEdhbWUgUGVyZm9ybWFuY2Uu,https://www.wisecleaner.com/index.php?r=download-product/latest-version&product=wise-game-booster,https://www.wisecleaner.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/wisegamebooster_icon.ico,/VERYSILENT /NORESTART,Wise Game Booster,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WGBSetup_1.5.7.81.exe,NO,Installer,1.5.7,Admin
85,NO,VGnhu4duIMOtY2g|VXRpbGl0aWVz,Q8O0bmcgY+G7pSBxdeG6o24gbMO9IHThu4dwIHRyw7luZyBs4bq3cCBjw7MgdGjhu4MgZ2nDunAgYuG6oW4gdMOsbSB2w6AgeMOzYSBjw6FjIHThu4dwIHRyw7luZyBs4bq3cCBi4bqxbmcgY8OhY2ggc28gc8OhbmggdMOqbiB04buHcCwga8OtY2ggdGjGsOG7m2MgdOG7h3AgaG/hurdjIG7hu5lpIGR1bmcuIExv4bqhaSBi4buPIGPDoWMgYuG6o24gc2FvIGfDonkgcGhp4buBbiBuaGnhu4V1IHbDoCBnaeG6o2kgcGjDs25nIHRow6ptIGR1bmcgbMaw4bujbmcgdHLDqm4gxJHEqWEgY+G7qW5nIGPhu6dhIGLhuqFuLg|QSBkdXBsaWNhdGUgZmlsZSBtYW5hZ2VtZW50IHRvb2wgdGhhdCBjYW4gaGVscCB5b3UgZmluZCBhbmQgZGVsZXRlIGR1cGxpY2F0ZSBmaWxlcyBieSBjb21wYXJpbmcgZmlsZSBuYW1lLCBmaWxlIHNpemUgb3IgY29udGVudHMuIEdldCByaWQgb2YgYW5ub3lpbmcgZHVwbGljYXRlcyBhbmQgZnJlZSB1cCBtb3JlIHNwYWNlIG9uIHlvdXIgaGFyZCBkaXNrcy4,https://www.wisecleaner.com/index.php?r=download-product/latest-version&product=wise-duplicate-finder,https://www.wisecleaner.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/wiseduplicatefinder.ico,/VERYSILENT /NORESTART,Wise Duplicate Finder,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WDFSetup_2.1.1.61.exe,NO,Installer,2.1.1,Admin
